Sample,O2.UC1.0,O2.UC1.2,O2.UC11.0,O2.UC11.2,O2.UC12.0,O2.UC12.2,O2.UC13.0,O2.UC13.2,O2.UC14.0,O2.UC14.2,O2.UC16.0,O2.UC16.2,O2.UC17.0,O2.UC17.2,O2.UC18.0,O2.UC18.2,O2.UC19.0,O2.UC19.2,O2.UC2.0,O2.UC2.2,O2.UC20.0,O2.UC20.2,O2.UC21.0,O2.UC21.2,O2.UC22.0,O2.UC22.2,O2.UC23.0,O2.UC23.2,O2.UC24.0,O2.UC24.2,O2.UC26.0,O2.UC26.2,O2.UC27.0,O2.UC27.2,O2.UC29.0,O2.UC29.2,O2.UC3.0,O2.UC3.2,O2.UC30.0,O2.UC30.2,O2.UC31.0,O2.UC31.2,O2.UC32.0,O2.UC32.2,O2.UC34.0,O2.UC34.2,O2.UC35.0,O2.UC35.2,O2.UC36.2,O2.UC37.0,O2.UC37.2,O2.UC38.0,O2.UC38.2,O2.UC4.0,O2.UC4.2,O2.UC40.0,O2.UC40.2,O2.UC41.0,O2.UC41.2,O2.UC43.0,O2.UC43.2,O2.UC44.0,O2.UC44.2,O2.UC46.0,O2.UC46.2,O2.UC47.0,O2.UC47.2,O2.UC48.0,O2.UC48.2,O2.UC49.0,O2.UC49.2,O2.UC5.0,O2.UC5.2,O2.UC50.0,O2.UC50.2,O2.UC51.0,O2.UC51.2,O2.UC52.0,O2.UC52.2,O2.UC53.0,O2.UC53.2,O2.UC54.0,O2.UC54.2,O2.UC55.0,O2.UC55.2,O2.UC56.0,O2.UC56.2,O2.UC57.0,O2.UC57.2,O2.UC58.0,O2.UC58.2,O2.UC59.0,O2.UC59.2,O2.UC60.0,O2.UC60.2,O2.UC9.0,O2.UC9.2,V1.CD1.0,V1.CD10.0,V1.CD11.0,V1.CD12.0,V1.CD13.0,V1.CD14.0,V1.CD15.0,V1.CD15.3,V1.CD16.0,V1.CD17.0,V1.CD17.4,V1.CD18.0,V1.CD18.3,V1.CD19.0,V1.CD2.0,V1.CD20.4,V1.CD21.0,V1.CD21.4,V1.CD22.0,V1.CD24.0,V1.CD25.0,V1.CD25.4,V1.CD27.0,V1.CD28.0,V1.CD29.0,V1.CD3.0,V1.CD30.0,V1.CD31.0,V1.CD34.0,V1.CD35.0,V1.CD35.1,V1.CD36.0,V1.CD38.0,V1.CD4.0,V1.CD41.0,V1.CD42.0,V1.CD6.0,V1.CD6.4,V1.CD7.0,V1.CD7.4,V1.CD8.0,V1.CD9.0,V1.UC1.0,V1.UC10.0,V1.UC10.2,V1.UC11.0,V1.UC11.5,V1.UC12.0,V1.UC12.4,V1.UC13.0,V1.UC13.3,V1.UC14.0,V1.UC14.1,V1.UC15.0,V1.UC15.3,V1.UC16.0,V1.UC17.0,V1.UC17.2,V1.UC18.0,V1.UC19.0,V1.UC2.0,V1.UC2.4,V1.UC21.0,V1.UC21.4,V1.UC23.0,V1.UC23.1,V1.UC24.0,V1.UC25.0,V1.UC25.1,V1.UC26.0,V1.UC26.4,V1.UC27.0,V1.UC28.0,V1.UC29.0,V1.UC3.0,V1.UC3.2,V1.UC30.0,V1.UC31.0,V1.UC31.4,V1.UC32.0,V1.UC33.0,V1.UC34.0,V1.UC35.0,V1.UC35.4,V1.UC36.0,V1.UC37.0,V1.UC38.0,V1.UC39.0,V1.UC4.0,V1.UC4.5,V1.UC40.0,V1.UC41.0,V1.UC42.0,V1.UC43.0,V1.UC44.0,V1.UC45.0,V1.UC46.0,V1.UC47.0,V1.UC48.0,V1.UC49.0,V1.UC49.1,V1.UC5.0,V1.UC5.3,V1.UC50.1,V1.UC51.0,V1.UC51.4,V1.UC52.0,V1.UC52.1,V1.UC53.0,V1.UC53.4,V1.UC54.0,V1.UC55.0,V1.UC55.4,V1.UC56.0,V1.UC57.0,V1.UC58.0,V1.UC6.0,V1.UC61.0,V1.UC62.0,V1.UC7.0,V1.UC8.0,V1.UC9.0
V1.UC35.4__NODE_759_length_43394_cov_5.91573__23518__lantipeptide__ANTISMASH__19876_43394,0,1.42065636305694,0,0.561084349845873,0,0,0,0,0,0.287225340158371,0,0,0,0,0,0,0,0,0.839294483567316,1.45356615927025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8459583902397,0.875599662835224,0,0,0,0,0,0,2.21778664120633,3.41731439850696,0,0,0.4214802253674,0,0,0,0,0,0,0,0,0,0,0.779986315962983,0.8749514672474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415286654522877,0.41996954898068,1.50263786463012,0,0.50087194111997,3.0515779618655,3.1867025076745,0.890957094945446,0.540258397441962,0,0,0.23974397839597,0.283586782494851,0.341901089928427,0,0,0,2.46615546346499,1.02281808136582,0,0,0,0,0,0,0,0,0.381370157256281,0.478927710360076,0,0.965166650556883,0,0,0,0.268368851567048,0,0.686010749914281,0.622494943563657,1.1305777861116,0,0,1.60848709515933,0.523939221099937,0,0,0.244268373340719,0,0,0,0,0,0.928508837150406,0,0.595532141938389,0.48176077413745,0,0,0,0,0,0,1.27743129775091,0,0,0,0,0,0,0,0,0,0,0,0.891213657611935,0,0,1.055102792171,0,0,0.854078360690224,0,0,0,0,0,0,5.89971044389788,0.468232825005495,0.261251022317024,0.169680746816664,0,0,0,0,0,0,0,0,0,0,0.399243489292095,0.89954934897638,1.61609798662472,0.450303391935276,0,0,0,0,0.930585334029191,0,0,0,0.329566065456966,0.482882748453563,0.969576026365453,0.497038384478468,0.642220660783479,0.930360373052137,0.866076493337744,1.28623239448719,0,0,0.791468402546029,0.3385345902068,0.771968038156488,0.48368291875854,0,0,0,0,0,0,0,0,0,4.68444143015775,0,0,0,0,0
V1.UC35.4__NODE_4980_length_10448_cov_4.70865__10448__bacteriocin__ANTISMASH__0_10448,0,0,0,0,0,0,2.68662280954236,3.51253520825229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849633222117199,0.569097147690129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76469704918077,1.94255209040324,0,0,0,0.398412507231711,0,0.420131413879652,0,0,0,0,0,0,0,0,0,0,0.92089145273661,0,0,0,0,0,0,0,0,0,0,0,6.44009678276705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624745537599203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86948073982175,0.313104656202154,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84043491152309,1.65999520560922,0,0,0,0,0,0,0,0,7.02559961791812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0815063311472,0.349466706924422,0,0,0,0,1.08019474207236,0,0,0,0,0,0,0
V1.UC35.4__NODE_456_length_58727_cov_17.0485__22790__lantipeptide__ANTISMASH__27_22817,0,0,0,0,0,0,0,0,0,0.418665591889226,0,0,0,0,0,0,0,0.700800194447347,0,0,0,0,0,0,0,0,0,0,0,4.24577646744073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296537656972643,0,0,0,0,0,0,0,0,0.248961647322324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62922570310237,0,0,0,0,0,0,0,0,0,0,0,0.22570859877615,1.32988896153301,0,0,0,0,0,0,0,0,0,0,0,0.311586308555168,7.11863772090461,0.555064692667846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.UC35.4__NODE_3322_length_15152_cov_8.69689__15152__lantipeptide__ANTISMASH__0_15152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72772046922536,1.40271837209908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163192051105299,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35909686118883,3.11367398257876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.UC35.4__NODE_1731_length_24876_cov_6.58446__24876__lantipeptide__ANTISMASH__0_24876,0,0,0,2.07294397246706,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50462356962995,0.700169093187936,2.84420459294473,0,6.98897041236034,0,1.29016178956572,0,2.6472453544826,0,0,0,0,0,0,0,0,0,0,2.70363765524193,4.6733438465237,0,0,0.805968792827582,1.07454155897952,0,0,1.78087582214234,2.71287968361793,0,0,3.69792131935242,0,0.868871115002621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04886767928015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81162357889844,0.72886621258495,0,0,0,0,0,0,0,2.53845414076494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12698284962347,0,0,0,7.51800826910257,0.822201917941187,0,0,0,0,0,0,0,0,0,0,0.568429546059402,0,1.26960516620316,0.565766040407941,0,0,0,0,0,0,0.827113304050639,0,0,0,0,1.5321631348868,1.60881426198462,0,0,0,0,0,1.84725448930866,0,0,0,0,0,0,0,0,0,0.422860406799709,1.79867642282633,0,0,0.915595584216806,1.99601678851848,1.57197889793392,2.49205634654234,0,1.57652616270163,0.837284902364857,0,2.9278310452665,0,0,0,11.1125119961585,0,1.51329786126673,3.10474813923887,0,0.552242539067326,0,0,0,0,0,0,3.81099776446821,0.561201738628363,0,1.93662041974023,0,0,0,0,0,0,0.719792234309013,0,0,0,0,0,0,0,0,0,0,1.26689954408141,0,0.493445989534033,0,0.511852132489892,1.13850747462353,0,0,0
V1.UC35.4__NODE_1400_length_28887_cov_2.76009__25257__other__ANTISMASH__3630_28887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306237464237043,0,0,0,0,0.266274480313298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587818019256975,0,0,0,0,0,0,0,3.20998998022869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204936005653302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18237285583828,0,0,0,0,0,0,0,0,0,0.201819618478408,0,0,0.882159533208231,1.47954647838725,0,0,0,0,0,0,0,0,0,0.241793775549534,0,0,0,0,0.298245822864332,0.380843167124291,0,0,0,0,0,0,0.298314617476068,0,0,0,0,0,0,0,0.185259815514545,0.258381018971676,0,0,0,0,0,0
V1.UC35.4__NODE_115_length_116104_cov_19.8222__48011__arylpolyene__ANTISMASH__56578_104589,0,0,0,0,0,0,0,0.991627551935116,0,0,0,0,0,0,0,0,0,2.49803323353682,0,0,0,4.00219025308161,0,1.84238672417544,0,1.36940887853718,0,0,0,0,0,0,0,0,0,0.291165882193193,0,0,0,0,0,0,0,0,0,0,1.2313060782213,1.59128907635449,0.526761905729861,0,0,0.847758769133044,0.792533310689071,0,1.07052966880832,0.547488110589597,1.28187589458861,0.942243215816037,0.973630051819323,0,0,0,0,0,0,0,0,0,0,0,0.372657668729462,0,0,0,0,0.773308948382934,1.00713400689791,0,0,0,0.74397590028873,0.282017136365781,0.754953229767404,1.28574505707089,0.304020035567454,0,0.324342943274282,0,0,0.680208155080612,0.492271292682809,0,0,0,0,0.38357898623212,0.284509730387102,0,0,0,0,0,1.61875449563585,0,2.54624711231503,0.252991254734315,0,0,0,0,0,0,0,0,0,0,1.00417152456701,4.67364558457002,1.38956997956319,0,0.640278806484891,0.49135043906021,0,0.286744563802742,1.79078569764518,0.161687486545717,0,0.244305309133138,0,0.64209082281174,0,0,0,0,3.34210273887305,0,0.293134526409091,0,9.49169125476219,3.7566039060609,0,1.7578982684326,0.349086930309834,10.7374412396173,0,0,0,0,0,0,0,0.828582112930041,0.4794318140254,0,0,0,0,1.99562485425703,1.39315468127941,0,0,0,0,0,0,2.1445508107241,0,0.581226313122427,0,0.618947965575986,0.714490678867164,0,0,0,0,0,0.195294144261698,0.181129104843948,1.27389655451741,20.6463419302831,9.46968843241367,0.470473945808628,0,0.826970809081873,0.292911413157718,0.548379213141731,0.381970817202456,0,0,0,0,0,0,0,0.867592530277599,0.544819115963114,0.529582306974696,1.34209217901981,0.36531157235216,0.483916332398367,0.17089106110545,0.284342900566782,0.370670545531719,0.760624563860796,0.935418036806263,0,0,0,0,0.292264912489016,0,0,0,1.4448462685186,0.151139240119118,0,0,0,0
V1.UC35.0__NODE_3761_length_8328_cov_3.02937__8328__nrps__ANTISMASH__0_8328,2.35847914924884,3.66361956347817,0,2.00641947303992,0,3.34362492109341,0,1.4100644112277,0,0,7.88555681595891,3.79433057453755,0,2.61020274906321,1.11716680114757,4.24778992225108,0,0.38911391993549,29.0034295096063,5.3672780251619,0,2.17099729927256,0,6.5051729193287,3.9604940002429,3.78050924602699,0,0.775221436230781,1.12469797267034,0.268231630660623,0,0,1.00695405338672,0.717997773977946,0,0,1.42603323665157,0.7869714214059,1.30323155084225,1.5754352579458,6.60577192356793,15.8648720268396,3.12057884036701,1.68764343259244,0,2.18147213018633,4.16820383491309,13.8619444794792,0.309752319561915,2.92759226655847,2.14662647745837,0.550230043786215,0.595610846222845,0,2.08963099175352,23.8868066163327,0,0,2.07081059087148,0,5.09141242774506,2.40041104152282,4.78107597067288,0,3.4255084780659,0.253433918828961,0,0,0,23.7366350150323,1.02625217429427,1.71986418938653,9.3408677231632,0,0,2.20452461559313,4.76034367799611,0,1.22000985143177,1.06446591578831,8.55109444762714,1.66838080948218,4.71482000930974,9.49165232308611,12.2358983355187,15.5304610815653,22.0015763024893,0.674923614440952,7.61413092438157,3.78063810802738,4.13548427283602,1.16505779679919,15.2721230342338,0.693189762117587,1.02506447541995,3.53898007693598,9.9464284349426,0,0,0,4.75043811034547,3.56109422900402,2.48969850625837,0,9.58226403155838,15.208483061841,0.436852022749403,0.180528835248632,5.4792790623476,0,0.58243091812479,0,0,0,0,4.83679987717853,4.77309789023812,1.73359758606018,7.34356336362148,20.0646303218856,0,2.60911747596742,10.3193253218097,1.23879345068387,5.52339297791715,0.530796200532346,0,0,32.1659042165587,3.39917650336353,0,1.92056354769135,5.35141456961376,0,0,0,0,0,2.4249783687384,5.37214830488128,0,0,0,0,0,0.391578055513034,0,3.6836814878111,2.83764355389691,0,5.15101089301228,13.9199682193121,0,13.5490304376874,0.614598973696569,9.94973293584497,0,12.0230305296116,22.4135326543918,0,0,19.5478115232252,16.2012909710293,6.27420376445209,1.71381787594951,12.5772804427852,0,0,2.00811925439336,0,1.11769608872149,4.69044283411189,1.81508693325288,7.62639884129949,16.8060671423743,1.49590567289365,6.11040207826102,11.0474500209592,0,2.02205061641862,0,0.471970882294571,7.56502659243321,7.21506156147748,0.534457804711066,0,2.03247961558882,0.503753373489461,0,5.93972116213099,5.18935034675515,5.43030844064087,7.93356716392396,8.06727144789352,5.24870184397787,0.942841134272767,1.1216733057378,3.12859643509697,2.42414789641898,4.31765972001957,0,4.94576163798208,8.04069736548147,0.58466772231061,2.05573406687917,0.278379619940767,3.5310921271302,1.05823314458448,0,0,0,0.565809152176667,0.176397740580317,1.58212212437324,0.801075601608578,3.55746742746299,6.90582858399525,4.91849869070141,0
V1.UC35.0__NODE_3750_length_8343_cov_4.01617__8343__nrps__ANTISMASH__0_8343,0,2.13440197836062,0,2.17519255856858,3.03368633108679,0.650042538439575,0,1.24700434407475,0,1.25699197124939,0,0.472737888159932,0,0,0,0.320967738766919,0,0,2.86407217820626,1.19754411179344,0,0.428772016062933,0,1.07702155904861,0,3.77583346869905,0,0.995476781581446,0,0.649921555324269,0,0,1.22943188556892,1.50269541547883,0.32396492988424,0.329167925284718,0.916157717592986,0.962799070254906,10.2302878267643,4.50493156543935,0.866379823855958,0.569028350995793,1.32859892232688,1.06480015100694,0,0.852084794343218,1.67987770594411,1.32510361610796,0.49511683524864,1.22301016316776,27.1841028558978,0.842169191793414,0.707971960459476,0,2.5153735872356,0.70355327416614,0.689925510624031,0.680138681872065,1.19255045229841,0.327899958560782,0,0.865198305744452,1.05113643109775,2.71494153079001,3.3160940828434,0.811353719046664,1.4729527088812,3.87823109225474,1.75023363693796,0.74922402077817,0.735137126371031,1.00381956373173,0.616935239557498,0.918866596595039,1.37734475395907,0.898970736803122,0.525082138495549,0.538120614405295,1.43865279880993,0.870904572794171,1.41192366056859,0.623679672208675,0.623812466871242,1.09835408934209,0.69248102120202,0.69014244872682,0.986656916674848,0.669248502856927,0.507691564896819,1.41184471301175,2.35888515773212,2.08390997841103,0.609357477576498,0,0.40973155191666,4.25300238976987,2.36423363571859,0,0,0,0,0,0,0,0,0.983640346746515,2.52830533852529,0,0,0,0.544609483381405,0,0.609929975727291,0,1.97871531170489,0.642270679005275,1.85818260547004,1.01594605348862,2.02359525425419,4.87317051408883,0.897922122169782,2.90462519987793,0,0.509294154067705,2.15396630206455,0.397381405792285,0,0,0,1.54139239391395,0,0.340819651341481,0.825318241639692,0,0.873295419543071,0,0,0,0,1.1777813384795,0,0.568191406387266,0,0,1.06735114172192,0.951404026048479,3.78787376178252,6.24531971601013,0,0,0,1.2172877183107,3.71937594895832,0,0,0,0,4.36770943657208,2.52740010730991,0,0.710275908613004,0.917441319298474,1.35113982549,0.519352854228267,6.47019407626413,1.25362589654484,1.13462818631949,0.941193351280356,2.88360007250441,1.4967721795974,0.716072123623676,0.452544238146549,0,2.69864427733545,0.963709397870064,1.84787135974623,1.08426414839218,0.611804520378696,0,2.81870679806686,1.99116289350471,2.58397219525768,0.709704156340768,2.30542621041605,2.35818082910763,1.68391161080748,0.890952179314147,1.38015636545916,0,1.74849957147619,1.1438185428827,1.09908657463892,1.93723010019824,1.9995447514955,1.26661236583963,0.667601523016724,0.734551803899061,0.418611071588545,0.743414470763366,2.54617249188984,2.53203713155226,1.338553298988,1.21709390389607,1.01881335608528,1.26451641656547,0.371635079518074,0.209257036634632,4.91915575156175,6.01463893166278,0.646791853848725,0,1.31718944447852,1.68461720746448,1.16600869842271,0.243172686205342,0.427354188216144,0,1.93498193303496,0
V1.UC35.0__NODE_154_length_67301_cov_15.8463__41136__resorcinol__ANTISMASH__24061_65197,0,3.34100383976183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624621556538916,0,0,0,0,0,0,0,0,0,0,0,0,0,10.851086214729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.UC35.0__NODE_1299_length_19589_cov_2.46478__19589__nrps__ANTISMASH__0_19589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677399018149759,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53663191815958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1.UC34.0__NODE_3494_length_8370_cov_16.6615__8370__resorcinol__ANTISMASH__0_8370,0,0,0,0,0,0,5.00681932807386,3.76016613991442,0,0,0,0,0,0,0,0,0,3.10519226833576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975078231643491,1.68600658008707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99044555482178,2.95251051280785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74696344215987,11.3381673656342,9.81764829619941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73291805087117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1810496280141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43783517709556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87160794581564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9289508758397,0,0,0,0,3.82869294665082,0
V1.UC34.0__NODE_2685_length_11165_cov_5.31233__11165__microcin__ANTISMASH__0_11165,0,10.8538938962266,0,10.8254006392199,0,6.11326885804323,0,8.53850316118046,0,8.88007226671238,0,6.30826069034512,0,5.10126223970517,0,5.93135115704463,0,0,12.8990129761498,8.4488539446814,0,8.15989282489813,0,7.31849221661501,0,6.73349983231633,0,6.89238249232991,0,0,0,0,0,0,0,0,6.70039416753626,5.31246660781482,13.3795183015512,6.76411053586174,5.21727215431071,7.62052190200193,0,0,3.71891826664076,6.25957497518403,8.33676509771483,9.21521765117297,0,9.7155133982029,12.3711593644393,5.9261125164343,4.85333063553543,0,10.3929319751349,9.42201841192372,8.63725148662718,10.0926820449977,0,0,0,6.12150080267438,8.94120832653564,5.88875459133215,0,0,0,7.68230305046268,6.10596790086573,0,0,5.17552665381082,5.91854483997165,6.86198019175515,7.23190620395631,0,5.19962075361767,4.93607028375531,7.10062770563064,6.77971192359565,5.85694259173821,4.85251670132548,3.45707626774268,7.44342638638486,5.41092122248851,5.78073846767377,5.32215711058349,0,7.95243285465367,0,0,7.49949317751736,7.30147070791709,8.26593619627933,0,8.55637800264974,9.97364810741696,0,0,0,0,10.3660807695392,7.05771590487374,4.57419890181345,5.27375893438215,4.84105760261834,0,0,0,0,0,0,2.30268654606444,2.0484738660535,0,5.31110101671311,7.10305444765164,0,2.35529210154622,0,1.82781097628283,7.76033662020039,0,7.07551926917838,0,0,0,6.32501870784124,6.28412299170811,6.03946596187498,0,6.52076861015354,4.25701093296192,0,2.43365928116063,0,0,0,0,5.14586098245118,0,7.27727848506948,0,0,4.99684739768824,5.5867877002315,0,0,0,1.97851608777636,0,10.8732870358894,7.35051541035099,0,0,0,0,9.56768501682423,9.52265948638777,0,8.42780796992639,6.98285946757701,8.31678658477883,0,6.75820090211501,0,6.94594010015267,4.0289388152717,9.83488386360216,6.87123691038906,0,4.03390174906867,0,8.08652485873653,10.841166506782,7.21015809927554,6.13831963062597,7.59407498105348,5.84910459105798,3.62112722912237,4.52604992235952,0,7.36308895653408,0,12.2977576640594,9.86785800810092,11.6546100375341,6.33659815654443,0,9.46454732133479,0,5.21410828782135,7.5745434563495,7.45413919308189,9.41273915454114,0,0,0,5.53306045802218,7.32380761606485,4.19991587844654,8.83661865247254,7.07154206583098,9.06233795858081,0,0,0,6.16646537877584,7.01968665535981,6.12638014177126,3.68148061463552,3.77178364926626,5.22633041480671,13.0473694416013,2.3566532520929,0,0,0,0
V1.UC33.0__NODE_5407_length_7636_cov_2.11859__7636__nrps__ANTISMASH__0_7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49100796987213,0,0,0,1.18030677165489,2.9641367767436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15397625705232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11227869559462,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97000880519559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22621236656497,2.93623567691418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0590409859083,1.15121965047948,0,0,0,0,1.30496512849347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11915399732227,0,0,0,0,0,0
V1.UC33.0__NODE_5166_length_7961_cov_1.81533__7961__nrps__ANTISMASH__0_7961,0,0,0,0,3.35963773215195,0.690775222891181,0,0,0,0,0,0,0,1.83772172422715,0,0,0,0,12.5348854182276,2.89810072131714,0,0,0,0,0,0,3.8501132092724,3.71451795860829,0,3.28322517204486,0,0,1.04031600967345,0.946382575270355,0.919217653056642,0.860011158768349,0,0,3.53181165158674,1.46114801273304,0.825784512255436,0.661019484853505,0,0,0.645343073158546,0,0,0,1.06104537066986,0,0,0,0,0,0,0.990763697846645,1.02623732448103,2.91908532458228,2.03471928657287,0,0,0,0,0,0,0,0,0,0,1.10934874363078,0,0.992397098861467,0,0,0,0,0,0,1.14593047837724,0,0,0,0,0,0,0,0,0,0,1.43985431971476,1.67322767410932,0.695796800572344,0,1.3826109960472,0,0,0,0,0,0,0,0,0,0,0,0.750323272537173,0,0,0,0,0.849689831938352,0,0,0,0,0.985531348536129,4.45171201022579,0,0,0,0,0,0,0,3.11315729375303,0,0,0,0,0,0,0,0,0,5.09947086053013,0,0,0,0,7.17179586372001,0,1.3838384850783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582279838850642,0,0,1.47201226055528,0,0,0,0,0,0.611962361135625,0,0,0,6.44551882920326,0,0,0,0.98944645143521,0,0,0,8.31792575755298,0.616775378739449,0,0,0,0,0,0.809363275659371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859169083018382,3.18728227090143,2.40715414305931,0,0,0,0,0,0.719594279530777,0.99338652560476,2.5674459081786,0,0,0,0,0,0
